Region	Catchment	Transect	Transectcode	UTM_X	UTM_Y	Land-useclass	Forest_type	Productiontype	LU_FT_Code	Buffersize(pixels)	reg_age	reg_fire	reg_fire_age	NumberLogC	NumberBurnC	deg_full	def_age	total_arable	EDGE2_DIST_MEAN	ed1_1km	foresttype1_1km	UPF_foresttype1_1km	MF_FCCP_500mbuffer	CANOPY	DUFF	SPECIES	AGB_Trees10	AGB_DeadTREES10	AGB_CWD	AGB_FWD	AGB_LeafLitter	UND_DEN	WOOD_DEN	DAMAGED	pH_ALL	SILT_ALL	CLAY_ALL	C_0_30	C_N	PC1soilnutALL	PC2soilnutALL	PC1soilnutFOR	PC2soilnutFOR	PC1soilnutPF	PC2soilnutPF	PC1soilnutOPEN	PC2soilnutOPEN	ELEV_MEAN	SLOPE_MEAN
PGM	423	6	423_6	231284.73	9616366.91	Primary_forest	Logged_and_burnt	NA	PFlogbur	75	NA	NA	NA	1	1	56.52173913	NA	NA	90.571	11.8356	47.99498747	99.06005222	-0.148234331	8.03	3.431748825	76	146.4335973	11.49622885	55.94639491	4.597006027	14.00736	5100	0.486362628	7	4.622222222	125.2222222	202.2222222	26.754	13.95677004	1.11796655	-1.158131699	-0.685874525	1.505500601	0.781457146	-1.341893449	NA	NA	126.113	3.97334
PGM	423	7	423_7	219705.29	9613536.32	Primary_forest	Logged	NA	PFlog	82	NA	NA	NA	1	0	0	NA	NA	813.586	3.81871	97.9384004	99.1884352	-0.002246518	15.696	5.818193878	108	414.3405199	7.621353245	48.87936711	2.685265493	15.8264	3800	0.645042602	15	4.611111111	201.2222222	777.7777778	63.864	11.87442022	-0.057149	-0.290667686	0.448244978	0.78853639	-0.284053708	-0.803035949	NA	NA	198.457	4.28514
PGM	423	8	423_8	229400.11	9617499.52	Reforestation	NA	Eucalyptus	REF	78	NA	NA	NA	NA	NA	NA	>22	0	495.59	8.73456	10.85116974	92.66055046	0.002253944	55.722	5.445022498	1	80.32729068	0	0	0.061065333	14.32144	60	0.803538942	0	4.244444444	119.5	100	17.398	12.58393324	1.879888304	-0.396657751	NA	NA	NA	NA	2.089878921	-0.644227976	100.303	0.555451
PGM	423	9	423_9	221859.62	9618193.73	Primary_forest	Logged_and_burnt	NA	PFlogbur	82	NA	NA	NA	1	2	74.35897436	NA	NA	44.3076	16.5198	24.59506604	92.50253293	-0.081520548	19.982	9.462043648	48	71.25205194	16.17229973	20.51349915	3.598581778	15.07224	4920	0.494748297	4	4.455555556	148.6666667	262.2222222	34.358	13.66681381	0.810121713	-0.052321903	-0.502423121	0.330062431	0.531870917	-0.091635191	NA	NA	129.719	1.81365
PGM	44	1	44_1	283371.34	9709020.01	Primary_forest	Logged_and_burnt	NA	PFlogbur	77	NA	NA	NA	1	1	25	NA	NA	75.3806	36.6423	73.82316314	67.37516869	-0.263859495	64.156	16.40329936	43	110.1496879	59.19273038	33.77359413	3.566069585	17.37456	4200	0.671667149	3	6.546666667	155.2222222	228.8888889	95.344	12.98407319	-8.279469208	1.071198084	8.782892714	-3.080300702	-8.679384651	2.863506236	NA	NA	179.971	0.496033
PGM	44	12	44_12	280884.52	9712580.8	Secondary_forest	Young	NA	SFyoung	83	3.5	0	0	NA	NA	NA	6	NA	91.6302	43.714	62.84506342	63.23703997	-0.138000659	58.67	12.80424344	6	0	0	62.35201314	0.405741504	3.6428	2840	0	0	5.253333333	201	193.3333333	26.036	12.51963774	0.485601808	-1.462394606	-0.120178184	0.985013658	NA	NA	NA	NA	112.109	5.43463
PGM	44	15	44_15	279701.57	9711498.91	Pasture	NA	NA	PA	79	NA	NA	NA	NA	NA	NA	8.142857143	0	45.5222	37.3107	72.84751685	64.54265159	-0.054362758	100	0	1	0.216484255	0.094821192	8.513248556	0.803465568	2.28728	0	0.329628075	0	5.4	146.3333333	140	29.266	14.00689551	0.60027639	-1.904753895	NA	NA	NA	NA	1.206031665	0.543161505	120.408	2.05802
PGM	44	2	44_2	278901.12	9717045.15	Primary_forest	Logged_and_burnt	NA	PFlogbur	79	NA	NA	NA	1	1	25.67567568	NA	NA	223.424	13.8252	83.96320239	82.02546639	-0.105245005	11.986	2.275572455	107	182.3770483	32.50899236	124.4103002	6.538289845	14.59744	5720	0.486313973	16	5	278.8888889	364.4444444	119.196	15.01427083	-0.477444408	0.811786689	0.785632579	-0.540856287	-0.702743393	0.614329754	NA	NA	157.706	6.05416
PGM	44	3	44_3	284120.44	9710594.76	Pasture	NA	NA	PA	78	NA	NA	NA	NA	NA	NA	6	0	49.4054	32.233	78.07740325	78.82954909	-0.198058274	100	0	1	0	1.559876139	15.92198152	0.326828421	1.18752	100	0	0	5.277777778	89.88888889	222.2222222	40.51	13.9141452	-0.206030429	-0.593797789	NA	NA	NA	NA	0.17099432	-0.485260917	149.097	12.1052
PGM	44	4	44_4	284641.06	9714635.84	Primary_forest	Logged_and_burnt	NA	PFlogbur	80	NA	NA	NA	1	1	54	NA	NA	36.7898	48.1158	68.68762475	58.48165637	-0.21333118	30.836	21.20223172	80	187.0284568	25.33061493	71.33209086	7.411567598	12.88464	3660	0.710463121	12	4.277777778	113.6666667	135.5555556	31.624	13.68164953	1.490269888	0.991951508	-1.376115439	-0.517072432	1.361891189	0.86411696	NA	NA	120.737	6.34548
PGM	44	5	44_5	280518.35	9717989.21	Primary_forest	Logged_and_burnt	NA	PFlogbur	78	NA	NA	NA	1	2	33.89830508	NA	NA	86.8076	32.3746	68.925	61.87885383	-0.165936288	24.268	8.558605027	88	289.0248602	18.55020216	34.52676019	6.015808675	13.06304	4240	0.681007724	7	4.606666667	271.1666667	635.5555556	42.28	12.84377719	1.11053411	0.650311452	-0.889830745	-0.338807109	0.887086684	0.638778428	NA	NA	123.605	13.0234
PGM	44	6	44_6	282338.73	9712753.47	Primary_forest	Logged_and_burnt	NA	PFlogbur	80	NA	NA	NA	1	1	16.25	NA	NA	114.968	44.5029	64.86284289	64.39830834	-0.147009925	36.096	18.4705896	66	138.4552567	18.24557888	86.2176281	6.437186823	9.8104	4400	0.519105327	5	4.526666667	439.8888889	306.6666667	35.618	13.62286875	0.866051645	-0.250122245	-0.688836298	-0.606420662	0.495361599	1.299844128	NA	NA	124.136	4.52848
PGM	44	7	44_7	282023.86	9714507.01	Pasture	NA	NA	PA	83	NA	NA	NA	NA	NA	NA	2	0	96.8987	41.7617	67.58844046	68.70622927	-0.20284413	100	0	2	0	1.402343342	15.75253837	0.998104227	0.78248	80	0	0	5.466666667	82.22222222	160	36.47	14.83072774	-0.009200095	-0.877426247	NA	NA	NA	NA	0.606989188	0.764968565	98.7119	6.9032
PGM	44	8	44_8	280189.01	9716265.2	Pasture	NA	NA	PA	78	NA	NA	NA	NA	NA	NA	7.692307692	0	204.584	30.7454	53.25708603	60.13071895	-0.269218746	100	0	0	0	0.601399176	9.0886137	0.0330675	5.66016	0	0	0	5.366666667	130.3333333	171.1111111	31.084	14.27568841	0.561895132	-1.258700423	NA	NA	NA	NA	1.120725045	0.004592778	101.74	2.7389
PGM	44	9	44_9	284218.72	9717298.28	Small-holder_agriculture	NA	Manioc_	SHA	79	NA	NA	NA	NA	NA	NA	4	0	70.9897	39.2459	65.15340484	68.83614089	-0.152544299	100	0	4	0	0.044932044	39.41725567	1.175784053	3.68472	960	0	0	4.866666667	118.1111111	180	50.454	14.86066172	0.900180171	-0.543707382	NA	NA	NA	NA	1.111083294	-0.021296099	116.771	11.9082
PGM	443	1	443_1	271598.88	9620279.03	Primary_forest	Logged_and_burnt	NA	PFlogbur	79	NA	NA	NA	1	1	17.80821918	NA	NA	251.087	11.6668	91.48564295	98.08951965	-0.069197882	26.508	12.46728599	85	106.2394454	32.71755412	132.2479295	5.876932841	18.9976	2420	0.592800843	28	5.113333333	132.6666667	120	27.632	13.24547808	0.287961413	-1.215766291	0.112195631	0.81578439	-0.120812014	-0.477128194	NA	NA	122.955	2.92461
PGM	443	10	443_10	270617.4	9613820.04	Pasture	NA	NA	PA	83	NA	NA	NA	NA	NA	NA	>22	0	1585.22	0	0.04982561	50	0	100	0	0	0	0	0	0	3.42896	0	0	0	4.78	140.4444444	117.7777778	20.906	14.03046951	1.050132164	-1.162513324	NA	NA	NA	NA	1.609110217	-0.046461443	96.9129	2.17315
PGM	443	2	443_2	268582.68	9619650.04	Primary_forest	Logged	NA	PFlog	79	NA	NA	NA	1	0	1.265822785	NA	NA	343.248	7.03069	75.62250996	89.16694106	-0.109043755	9.002	4.455128505	105	231.8213	14.02970827	46.89240604	3.234877504	11.78088	2720	0.638450236	14	4.406666667	168.3333333	124.4444444	34.13	13.81008014	0.970685049	-0.354694727	-0.638170657	0.482360002	0.652187446	-0.197218241	NA	NA	130.123	1.09725
PGM	443	3	443_3	271456.14	9617154.27	Pasture	NA	NA	PA	78	NA	NA	NA	NA	NA	NA	14	0	665.235	1.33988	3.663094941	65.98639456	0.40091269	100	0	0	0	0	0	0	5.0196	0	0	0	4.833333333	106.8888889	164.4444444	27.596	12.618453	0.945477505	-1.260060205	NA	NA	NA	NA	1.512655571	0.659843201	90	0
PGM	443	4	443_4	268921.95	9616602.75	Primary_forest	Logged	NA	PFlog	82	NA	NA	NA	1	0	21.79487179	NA	NA	77.0426	13.9881	20.99900596	95.26627219	0.050570148	10.012	3.956421363	111	228.584074	6.329905025	35.63605047	6.414595949	12.09144	2760	0.625799288	13	4.626666667	217.7777778	208.8888889	28.228	14.43857095	1.429061762	-0.529970412	-1.064985834	0.970945882	1.118394021	-0.748887087	NA	NA	121.592	2.6307
PGM	443	5	443_5	271470.68	9619093.88	Pasture	NA	NA	PA	77	NA	NA	NA	NA	NA	NA	3.381818182	0	168.171	16.6656	42.95352324	86.62012798	-0.363529303	100	0	0	0	0.376563189	0	5.322751935	4.24328	0	0	0	5.586666667	223.6666667	266.6666667	39.944	14.20258664	-1.497231209	-0.915818833	NA	NA	NA	NA	-0.721209618	1.345287469	117.132	3.16073
PGM	443	6	443_6	273355.54	9616742.89	Pasture	NA	NA	PA	82	NA	NA	NA	NA	NA	NA	12.02439024	0	630.522	0.959396	2.068278096	84.3373494	0.343562499	100	0	0	0	0	0.177959833	1.6575228	3.77568	0	0	0	4.746666667	151.125	210	23.658	14.40992381	1.202844341	-1.276322434	NA	NA	NA	NA	1.678113736	-0.180700942	97.6489	2.10039
PGM	443	7	443_7	266808.55	9616647.11	Pasture	NA	NA	PA	82	NA	NA	NA	NA	NA	NA	6	0	69.7784	18.2124	28.42576474	49.43132108	-0.162551985	100	0	3	0	0.295920521	0	2.37030834	4.19328	300	0	0	4.726666667	129.8888889	133.3333333	39.564	15.01910118	0.453579045	-0.443426439	NA	NA	NA	NA	0.834539495	-0.481681639	136.334	5.99603
PGM	443	8	443_8	269843.38	9619136.43	Pasture	NA	NA	PA	76	NA	NA	NA	NA	NA	NA	1.777777778	0	111.673	20.298	52.08747515	71.70801527	-0.357758068	100	0	0	0	0	0	0	4.5908	0	0	0	5.453333333	116.3333333	137.7777778	31.204	13.55913215	-0.130142013	-0.832049104	NA	NA	NA	NA	0.535421221	1.36474526	113.649	3.435
PGM	443	9	443_9	272388.58	9615524.93	Pasture	NA	NA	PA	80	NA	NA	NA	NA	NA	NA	>22	0	1309.73	0	0.698080279	57.14285714	0.001202104	100	0	0	0	0	0	0	2.60912	0	0	0	4.793333333	120.625	187.5	29.302	13.36097875	0.944126162	-0.780879795	NA	NA	NA	NA	1.403853333	0.319675844	83.9829	1.79517
PGM	547	1	547_1	162537.48	9587906.15	Primary_forest	Logged	NA	PFlog	77	NA	NA	NA	1	0	12.98701299	NA	NA	176.31	11.5688	65.47530405	87.45261562	0.0646449	11.594	2.718764425	119	363.3890964	3.26652306	103.6757256	6.805404877	12.29896	3900	0.671339692	14	4.655555556	216.5555556	440	78.696	13.21874642	1.091202244	1.243587887	-0.921032358	-0.541724679	0.965395646	0.738888978	NA	NA	129.631	3.96231
PGM	547	10	547_10	164259.67	9587356.24	Reforestation	NA	Paricá	REF	80	NA	NA	NA	NA	NA	NA	12.55128205	0	259.338	11.9282	39.38415694	93.25346784	0.343329028	43.25	9.8883846	20	26.77188955	0.631373917	23.47761487	1.692677903	7.18376	2720	0.470188617	12	4.933333333	159.1111111	280	51.11	12.35187694	1.18465659	-1.335124086	NA	NA	NA	NA	1.482642912	-1.159079875	113.198	4.59295
PGM	547	11	547_11	160398.04	9584207.12	Pasture	NA	NA	PA	75	NA	NA	NA	NA	NA	NA	9.308823529	0	160.919	12.1938	10.2926337	19.85294118	-0.183127171	100	0	6	0	6.2643	7.94657476	1.925753617	3.01128	1300	0	0	4.877777778	219.8888889	208.8888889	57.486	13.8892261	1.0695498	-1.078477856	NA	NA	NA	NA	1.425689036	-0.842221435	110.319	4.34736
PGM	547	12	547_12	156521.01	9582744.79	Pasture	NA	NA	PA	77	NA	NA	NA	NA	NA	NA	2.028169014	0	230.095	21.5109	25.31048187	47.00686948	-0.331555238	100	0	6	0.106582172	0.562831503	12.40495608	0.857537263	2.83816	440	0.329628075	0	4.9125	110.25	252.5	30.092	13.49496768	0.87301253	-1.436042148	NA	NA	NA	NA	1.401901339	-0.119267371	108.3	1.93123
PGM	547	13	547_13	164244.56	9584471.56	Pasture	NA	NA	PA	79	NA	NA	NA	NA	NA	NA	7.038461538	0	55.5486	20.2671	18.66171004	48.33997344	-0.342655809	100	0	7	0	6.904782869	10.68225345	2.76791168	5.64464	280	0	0	5.177777778	231.3333333	506.6666667	76.402	11.5775871	-2.926167878	0.597698585	NA	NA	NA	NA	-2.469261197	-0.547932136	140.891	2.85883
PGM	547	14	547_14	164884.02	9585911.47	Pasture	NA	NA	PA	78	NA	NA	NA	NA	NA	NA	7.58974359	0	193.776	9.14693	7.236679058	64.38356164	-0.243619646	100	0	1	0	0	5.577865719	1.064074231	8.54288	80	0	0	5.333333333	228.3333333	257.7777778	120.504	12.54587838	-2.932465672	-0.735894598	NA	NA	NA	NA	-2.32798952	0.4293806	144.474	4.43532
PGM	547	2	547_2	159361.2	9588713.93	Primary_forest	Logged	NA	PFlog	80	NA	NA	NA	1	0	43.10344828	NA	NA	28.4637	21.8082	83.37045286	92.7871772	-0.024515391	18.426	10.83120861	137	127.0688014	8.940464877	62.90079946	7.457100637	10.99464	3220	0.637175805	30	4.6	161.6666667	800	51.902	11.48599602	-0.81240181	0.107276861	1.311825931	0.520834226	-1.091861266	-0.718415092	NA	NA	173.768	3.89954
PGM	547	5	547_5	159354.15	9590353.31	Primary_forest	Logged	NA	PFlog	76	NA	NA	NA	1	0	7.692307692	NA	NA	102.342	8.84817	95.89920949	92.50386399	0.014622215	19.02	8.712671806	99	234.4872201	13.4262155	69.46736458	7.383414119	13.23296	3360	0.674476559	18	4.455555556	184.2222222	791.1111111	66.802	12.04981885	1.015665353	-0.298828093	-0.696683761	1.135786962	0.865246055	-1.103121352	NA	NA	184.108	1.97998
PGM	547	6	547_6	163469.01	9585656.49	Pasture	NA	NA	PA	81	NA	NA	NA	NA	NA	NA	7.49382716	0	1194.45	0	1.909248698	19.48051948	-0.321214827	100	0	1	0	0	1.877629449	0.525314206	3.49024	80	0	0	4.444444444	191.3333333	524.4444444	56.72	12.28214134	1.198362734	-0.39030807	NA	NA	NA	NA	1.201670763	-2.108078977	111.838	5.51372
PGM	547	7	547_7	157307.15	9584692.21	Pasture	NA	NA	PA	78	NA	NA	NA	NA	NA	NA	6.082191781	0	232.094	15.6538	16.64179104	27.95216741	-0.491693792	100	0	2	0	18.24248299	4.335363407	1.570946818	2.30048	1420	0	0	4.355555556	104.1111111	222.2222222	32.364	13.36968502	1.772162261	-1.25639095	NA	NA	NA	NA	1.970107546	-1.432460064	107.501	7.47102
PGM	547	8	547_8	159066.64	9585823.96	Reforestation	NA	Paricá	REF	82	NA	NA	NA	NA	NA	NA	5.804878049	0	607.578	11.6116	10.4752426	39.66745843	-0.342329345	100	0	1	0	0	0.107723525	0.115662	3.676	740	0	0	4.811111111	140.625	147.5	24.344	13.63267598	1.442242633	-1.524391649	NA	NA	NA	NA	1.990961625	-0.342965756	110.531	4.72199
PGM	547	9	547_9	158596.97	9583701.54	Pasture	NA	NA	PA	78	NA	NA	NA	NA	NA	NA	6.576923077	0	229.661	12.4778	9.634055265	39.53488372	-0.332705457	100	0	0	0	0.04932676	8.735474751	1.042744127	10.36264	0	0	0	4.955555556	114.8888889	357.7777778	42.796	13.54861385	-0.253675179	-0.632460626	NA	NA	NA	NA	0.213539335	-0.478730921	106.223	3.76938
PGM	549	1	549_1	107391.87	9580414.01	Primary_forest	Undisturbed	NA	PFund	78	NA	NA	NA	0	0	0	NA	NA	1406.41	0	100	100	0	9.218	1.569560448	129	315.8770067	39.49192184	15.74614457	14.07420227	10.00624	3480	0.755434529	11	4.322222222	156.2222222	393.3333333	34.2	12.02305752	2.067789324	-0.174230172	-1.815928866	0.942367139	1.887842744	-0.7087058	NA	NA	100	0
PGM	549	10	549_10	108282.58	9582008.95	Primary_forest	Undisturbed	NA	PFund	76	NA	NA	NA	0	0	0	NA	NA	3010.72	0	99.9497992	99.97488699	0	11.696	2.863517068	120	367.5031006	10.2833008	10.56854603	2.498596002	12.52104	2840	0.731772459	17	4.1	142.2222222	168.8888889	38.538	13.66184804	0.988239478	0.680085384	-0.754542681	-0.383559335	0.737059689	0.686513355	NA	NA	101.076	1.13495
PGM	549	11	549_11	106416.79	9585558.13	Primary_forest	Logged	NA	PFlog	81	NA	NA	NA	2	0	3.703703704	NA	NA	3867.14	0	99.82694685	98.19217434	0	17.02	7.639430607	180	250.9068926	8.247690533	44.06703473	14.8232279	8.31808	5440	0.709134332	36	4.688888889	282.5555556	620	102.024	12.62712316	-0.012303947	0.265782784	0.256482808	0.321034653	-0.094284259	-0.299082656	NA	NA	139.47	6.44885
PGM	549	12	549_12	111707.71	9584996.26	Primary_forest	Undisturbed	NA	PFund	77	NA	NA	NA	0	0	1.298701299	NA	NA	3150.17	0	100	99.97505612	0	9.154	2.426660256	136	419.5437457	0.657654568	38.29808346	6.498414206	9.04336	4020	0.742961192	10	4.211111111	180.1111111	286.6666667	39.036	12.70931537	1.845925757	0.33292415	-1.62711607	0.582750203	1.718791404	-0.407027677	NA	NA	113.698	2.5152
PGM	549	2	549_2	109977.9	9582297.19	Primary_forest	Undisturbed	NA	PFund	82	NA	NA	NA	0	0	0	NA	NA	2645.54	0	99.62509373	99.94982439	-0.004560657	14.488	2.772637733	115	277.4565112	0.555239198	23.49963386	1.835994801	7.91	2760	0.724168767	8	4.744444444	219.5555556	277.7777778	39.122	13.135073	1.725716307	-0.425501459	-1.368831025	1.224717468	1.475943972	-1.08989464	NA	NA	114.846	2.29672
PGM	549	3	549_3	111434.96	9586797.52	Primary_forest	Undisturbed	NA	PFund	75	NA	NA	NA	0	0	1.333333333	NA	NA	3618.9	0	99.92498125	98.6986987	0	11.77	1.839171009	134	285.3413271	6.925574674	44.33905759	5.700979141	9.28352	3580	0.738068926	13	4.477777778	226.8888889	455.5555556	39.648	13.36585257	1.622393604	0.164548567	-1.341918896	0.746238068	1.445591642	-0.617126965	NA	NA	114.205	2.49052
PGM	549	4	549_4	108126.06	9586016.21	Primary_forest	Logged	NA	PFlog	77	NA	NA	NA	1	0	2.597402597	NA	NA	5367.3	0	99.92553984	99.35419771	0	13.936	2.09190822	118	324.8943002	2.481103939	24.94011077	9.070672425	12.55816	3620	0.739110153	25	4.566666667	271	604.4444444	70.322	12.57153865	0.96724076	1.482798357	-0.775494978	-0.198127308	0.930605541	0.174090262	NA	NA	142.417	8.07765
PGM	549	5	549_5	107265.43	9584625.46	Primary_forest	Undisturbed	NA	PFund	78	NA	NA	NA	0	0	0	NA	NA	4545.77	0	99.79994999	99.39864696	0	10.874	1.587995592	117	277.0117308	4.588523523	81.75470639	6.073913516	9.8712	2840	0.713737309	9	4.48	190.6666667	180	38.348	13.45829717	1.380369331	-0.118768648	-1.053630472	0.812444923	1.143128117	-0.663943678	NA	NA	112.085	2.63319
PGM	549	6	549_6	112806.91	9585887.45	Primary_forest	Undisturbed	NA	PFund	82	NA	NA	NA	0	0	0	NA	NA	3871.71	0	99.9750996	98.87920299	0	11.702	2.184758568	113	514.0099342	9.006619776	24.78363504	7.056422621	10.54088	2780	0.75114082	15	4.444444444	216.5555556	502.2222222	66.64	12.39658854	1.377480283	1.22814082	-1.221622153	-0.224406189	1.315638877	0.352731185	NA	NA	135.608	7.12606
PGM	549	7	549_7	109440.36	9580983.55	Primary_forest	Undisturbed	NA	PFund	80	NA	NA	NA	0	0	0	NA	NA	2401.53	0	100	99.95028586	0	9.072	0.798573729	118	587.7697862	10.01665843	43.61327326	3.784322799	9.1248	2860	0.72046594	16	4.04	143.5555556	160	34.65	13.27490127	1.646335697	0.16348123	-1.42391098	0.429305273	1.466851451	-0.166601955	NA	NA	106.756	2.3772
PGM	549	8	549_8	109967.09	9586294.85	Primary_forest	Undisturbed	NA	PFund	79	NA	NA	NA	0	0	2.53164557	NA	NA	4309.88	0	100	98.90383657	0	8.992	2.433088572	111	284.3255217	12.4987334	24.54733651	5.300518923	9.96688	2960	0.703542467	14	3.973333333	119.4444444	191.1111111	44.194	13.79459603	1.654928872	0.868651634	-1.55247887	-0.369809889	1.535635502	0.735699804	NA	NA	100.275	0.815972
PGM	549	9	549_9	106837.24	9587101.22	Primary_forest	Logged	NA	PFlog	84	NA	NA	NA	1	0	3.571428571	NA	NA	4932.82	0	100	99.77684106	0	11.394	9.053299399	132	190.1087193	23.04091965	80.6025317	9.098318726	7.74704	3860	0.653349969	29	4.52	333.2222222	640	58.416	11.53821363	0.806357975	-0.11712291	-0.49844426	0.678021053	0.601806602	-0.553894739	NA	NA	159.847	0.38598
